onPeakOut,facilitiesOut,maxFacilitiesOut,maxOnPeakOut,time
138.401998748524,138.401998748524,0,0,2021-08-23 19:52:30
197.506522579774,197.506522579774,0,0,2021-08-23 20:00:00
236.169074051853,236.169074051853,0,0,2021-08-23 20:07:30
212.937520549702,212.937520549702,0,0,2021-08-23 20:15:00
188.633375436658,188.633375436658,0,0,2021-08-23 20:22:30
193.727295960349,193.727295960349,0,0,2021-08-23 20:30:00
207.382094091324,207.382094091324,0,0,2021-08-23 20:37:30
206.637277845128,206.637277845128,0,0,2021-08-23 20:45:00
217.815020629086,217.815020629086,0,0,2021-08-23 20:52:30
239.920052891337,239.920052891337,0,0,2021-08-23 21:00:00
254.840953426996,254.840953426996,0,0,2021-08-23 21:07:30
257.069363430148,257.069363430148,0,0,2021-08-23 21:15:00
253.330986320644,253.330986320644,0,0,2021-08-23 21:22:30
245.980123614162,245.980123614162,0,0,2021-08-23 21:30:00
238.944553242122,238.944553242122,0,0,2021-08-23 21:37:30
236.324276972603,236.324276972603,0,0,2021-08-23 21:45:00
240.782079858607,240.782079858607,0,0,2021-08-23 21:52:30
266.546790999791,266.546790999791,0,266.546790999791,2021-08-23 22:00:00
0,312.681401315359,0,0,2021-08-23 22:07:30
0,329.8749977809,0,0,2021-08-23 22:15:00
0,315.457160278063,0,0,2021-08-23 22:22:30
0,303.170194661566,0,0,2021-08-23 22:30:00
0,296.73926847556,0,0,2021-08-23 22:37:30
0,292.919378362486,0,0,2021-08-23 22:45:00
0,296.785557745616,0,0,2021-08-23 22:52:30
0,406.624165065149,0,0,2021-08-23 23:00:00
0,523.052012585308,0,0,2021-08-23 23:07:30
0,529.807545022374,529.807545022374,0,2021-08-23 23:15:00
0,527.226501844212,0,0,2021-08-23 23:22:30
0,518.975406063704,0,0,2021-08-23 23:30:00
0,505.31808491268,0,0,2021-08-23 23:37:30
0,490.832001627638,0,0,2021-08-23 23:45:00
0,472.726461954399,0,0,2021-08-23 23:52:30
